point_id,section_id,zone,point_class,is_primary,is_nearby,metric,distance_type,associated_fault,competing_fault,value,units
ORE_0097,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,13.238925040151102,ratio
ORE_0097,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,93.06066798469315,m
ORE_0097,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,420.88351911688875,m
ORE_0097,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,4.522678895729791,ratio
ORE_0098,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,82.06531946727266,m
ORE_0098,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1234.5160562701235,m
ORE_0098,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,15.04309084865555,ratio
ORE_0098,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,70.21126607307465,m
ORE_0098,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,397.7024987174977,m
ORE_0098,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,5.66436871119196,ratio
ORE_0099,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,73.91839872142002,m
ORE_0099,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1237.9237183347473,m
ORE_0099,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,16.747166331351043,ratio
ORE_0099,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,44.72736323442752,m
ORE_0099,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,371.8444055442024,m
ORE_0099,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,8.313577610092306,ratio
ORE_0100,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,63.29237971703591,m
ORE_0100,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1243.4345068846333,m
ORE_0100,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,19.645880158776016,ratio
ORE_0100,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,15.890962748208768,m
ORE_0100,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,342.8474961761572,m
ORE_0100,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,21.574998419450896,ratio
ORE_0101,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,54.56521890380729,m
ORE_0101,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1251.538306680858,m
ORE_0101,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,22.93655797271129,ratio
ORE_0101,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,16.074448475172,m
ORE_0101,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,310.7175766094848,m
ORE_0101,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,19.329905911820717,ratio
ORE_0102,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,43.37464163728488,m
ORE_0102,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1267.3845947959016,m
ORE_0102,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,29.219482788912696,ratio
ORE_0102,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,63.254424108048774,m
ORE_0102,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,263.1608669688722,m
ORE_0102,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,4.160355116337016,ratio
ORE_0103,K07,MZ-II,MZII_nearby,False,True,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,45.00576346056814,m
ORE_0103,K07,MZ-II,MZII_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1285.6940484868528,m
ORE_0103,K07,MZ-II,MZII_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,28.567320041427923,ratio
ORE_0103,K07,MZ-II,MZII_nearby,False,True,plan_trace_associated_distance,2D plan trace,F7,F6,106.33393587753976,m
ORE_0103,K07,MZ-II,MZII_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,219.66334856153946,m
ORE_0103,K07,MZ-II,MZII_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F7,F6,2.065787810342282,ratio
ORE_0104,K07,MZ-II,MZII_nearby,False,True,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,63.953301032206525,m
ORE_0104,K07,MZ-II,MZII_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1296.255949138818,m
ORE_0104,K07,MZ-II,MZII_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,20.268788760192862,ratio
ORE_0104,K07,MZ-II,MZII_nearby,False,True,plan_trace_associated_distance,2D plan trace,F7,F6,129.93919468797384,m
ORE_0104,K07,MZ-II,MZII_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,195.76167954770256,m
ORE_0104,K07,MZ-II,MZII_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F7,F6,1.5065637432784609,ratio
ORE_0105,K07,MZ-II,MZII_nearby,False,True,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,60.059099677424776,m
ORE_0105,K07,MZ-II,MZII_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1296.4995328030946,m
ORE_0105,K07,MZ-II,MZII_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,21.587062406305556,ratio
ORE_0105,K07,MZ-II,MZII_nearby,False,True,plan_trace_associated_distance,2D plan trace,F7,F6,140.35240193033908,m
ORE_0105,K07,MZ-II,MZII_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,185.0534791792062,m
ORE_0105,K07,MZ-II,MZII_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F7,F6,1.3184917153826377,ratio
ORE_0106,K07,MZ-II,MZII_nearby,False,True,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,39.51095313457924,m
ORE_0106,K07,MZ-II,MZII_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1287.6909861475276,m
ORE_0106,K07,MZ-II,MZII_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,32.59073456824722,ratio
ORE_0106,K07,MZ-II,MZII_nearby,False,True,plan_trace_associated_distance,2D plan trace,F7,F6,122.69097509774552,m
ORE_0106,K07,MZ-II,MZII_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,203.14759469667538,m
ORE_0106,K07,MZ-II,MZII_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F7,F6,1.6557664044550273,ratio
ORE_0107,K07,MZ-II,MZII_nearby,False,True,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,27.92646297321595,m
ORE_0107,K07,MZ-II,MZII_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1282.4735686081124,m
ORE_0107,K07,MZ-II,MZII_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,45.92323667476696,ratio
ORE_0107,K07,MZ-II,MZII_nearby,False,True,plan_trace_associated_distance,2D plan trace,F7,F6,111.3181023438377,m
ORE_0107,K07,MZ-II,MZII_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,214.63082000179563,m
ORE_0107,K07,MZ-II,MZII_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F7,F6,1.9280855088496491,ratio
ORE_0108,K07,MZ-II,MZII_nearby,False,True,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,28.509614067959408,m
ORE_0108,K07,MZ-II,MZII_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1272.8623946951327,m
ORE_0108,K07,MZ-II,MZII_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,44.6467774576311,ratio
ORE_0108,K07,MZ-II,MZII_nearby,False,True,plan_trace_associated_distance,2D plan trace,F7,F6,87.30299597740992,m
ORE_0108,K07,MZ-II,MZII_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,238.87894838841893,m
ORE_0108,K07,MZ-II,MZII_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F7,F6,2.736205621743268,ratio
ORE_0109,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,38.204398717140776,m
ORE_0109,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1257.5980791019792,m
ORE_0109,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,32.917625229833696,ratio
ORE_0109,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,42.71981532659192,m
ORE_0109,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,283.8947259123051,m
ORE_0109,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,6.645504521541983,ratio
ORE_0110,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,52.8271100615557,m
ORE_0110,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1246.7103808346628,m
ORE_0110,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,23.599821746485077,ratio
ORE_0110,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,2.0142228051788016,m
ORE_0110,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,324.850162538913,m
ORE_0110,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,161.27816729295557,ratio
ORE_0111,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,70.78032266362426,m
ORE_0111,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1236.4255029066817,m
ORE_0111,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,17.468492038142557,ratio
ORE_0111,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,52.59284557115201,m
ORE_0111,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,379.8254378577995,m
ORE_0111,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,7.221998234416501,ratio
ORE_0112,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,84.60087638179834,m
ORE_0112,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1233.7636058169512,m
ORE_0112,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,14.58334308794929,ratio
ORE_0112,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,84.35679929077229,m
ORE_0112,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,412.0556623328426,m
ORE_0112,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,4.884676348524249,ratio
ORE_0113,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,72.24126192420135,m
ORE_0113,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1234.864712830291,m
ORE_0113,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,17.09362045926003,ratio
ORE_0113,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,71.87450192866292,m
ORE_0113,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,399.39014768949966,m
ORE_0113,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,5.556770996283264,ratio
ORE_0114,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,64.7647004871251,m
ORE_0114,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1235.5003378271,m
ORE_0114,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,19.07675521594841,ratio
ORE_0114,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,62.04587791072016,m
ORE_0114,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,389.4172576383714,m
ORE_0114,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,6.276279275131164,ratio
ORE_0115,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,60.78431031957367,m
ORE_0115,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1237.196647583856,m
ORE_0115,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,20.35388147170366,ratio
ORE_0115,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,45.13895523546513,m
ORE_0115,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,372.2620442467332,m
ORE_0115,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,8.247023935420007,ratio
ORE_0116,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,56.66996187180915,m
ORE_0116,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1240.95068422365,m
ORE_0116,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,21.897856346378962,ratio
ORE_0116,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,22.20460690211673,m
ORE_0116,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,349.19363325316186,m
ORE_0116,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,15.726179472237078,ratio
ORE_0117,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,54.28146835426545,m
ORE_0117,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1243.5761164835133,m
ORE_0117,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,22.909772970166767,ratio
ORE_0117,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,9.978516567582346,m
ORE_0117,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,336.9046219521091,m
ORE_0117,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,33.76299670099524,ratio
ORE_0118,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,50.07714951119065,m
ORE_0118,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1245.502366605433,m
ORE_0118,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,24.871670587542187,ratio
ORE_0118,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,0.9756970561418453,m
ORE_0118,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,327.85546982141295,m
ORE_0118,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,336.02178848200793,ratio
ORE_0119,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,40.37995293562359,m
ORE_0119,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1250.7163841302563,m
ORE_0119,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,30.973695935808333,ratio
ORE_0119,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,22.69514284963482,m
ORE_0119,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,304.06280914362407,m
ORE_0119,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,13.39770413247329,ratio
ORE_0120,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,42.28293394676163,m
ORE_0120,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1249.1073777521306,m
ORE_0120,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,29.54164390117487,ratio
ORE_0120,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,16.115087389477313,m
ORE_0120,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,310.6767284895632,m
ORE_0120,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,19.27862511576736,ratio
ORE_0121,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,47.77075661853191,m
ORE_0121,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1243.456073453485,m
ORE_0121,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,26.02964996730041,ratio
ORE_0121,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,7.653769378856923,m
ORE_0121,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,334.56791053671816,m
ORE_0121,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,43.712828800530865,ratio
ORE_0122,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,53.46844969132403,m
ORE_0122,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1238.8363825617962,m
ORE_0122,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,23.169483867844665,ratio
ORE_0122,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,32.452356180021795,m
ORE_0122,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,359.49412202738233,m
ORE_0122,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,11.077596955770282,ratio
ORE_0123,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,58.1319199415671,m
ORE_0123,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1236.643838259553,m
ORE_0123,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,21.273060299790536,ratio
ORE_0123,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,50.03739021387792,m
ORE_0123,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,377.2324408675135,m
ORE_0123,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,7.539011112591714,ratio
ORE_0124,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,62.13141487881792,m
ORE_0124,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1235.7465638993551,m
ORE_0124,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,19.889239063838712,ratio
ORE_0124,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,60.89160510356914,m
ORE_0124,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,388.24604229207955,m
ORE_0124,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,6.376019184117757,ratio
ORE_0125,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,67.48831717664244,m
ORE_0125,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1235.3273096792975,m
ORE_0125,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,18.304313418365123,ratio
ORE_0125,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,67.17860189890544,m
ORE_0125,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,394.6253205504428,m
ORE_0125,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,5.874271113059179,ratio
ORE_0126,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,49.65491492181389,m
ORE_0126,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1237.128834995224,m
ORE_0126,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,24.914529346051527,ratio
ORE_0126,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,49.0897707129187,m
ORE_0126,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,376.27090009985244,m
ORE_0126,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,7.66495533866552,ratio
ORE_0127,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,43.99355928118087,m
ORE_0127,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1239.0768652476795,m
ORE_0127,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,28.164960632719698,ratio
ORE_0127,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,29.42251350028119,m
ORE_0127,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,356.4486864143121,m
ORE_0127,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,12.114827865094037,ratio
ORE_0128,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,36.652680061258415,m
ORE_0128,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1244.3919046694791,m
ORE_0128,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,33.95091170931293,ratio
ORE_0128,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,1.144303710015223,m
ORE_0128,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,325.72455861989954,m
ORE_0128,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,284.6486957693831,ratio
ORE_0129,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,33.7326210261696,m
ORE_0129,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1247.82613931555,m
ORE_0129,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,36.99167456769791,ratio
ORE_0129,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,16.374914392335924,m
ORE_0129,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,310.41556432387404,m
ORE_0129,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,18.95677478895158,ratio
ORE_0130,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,26.88018121942521,m
ORE_0130,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1253.0015337989869,m
